Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA	RECALL
0	0.8617081447963801	0.8272156146227737	0.7886762360446571	0.7871895538584386	0.7721739130434783	0.7681660899653979	0.5745952824126109	0.7681660899653979
Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA	RECALL
1	0.86181563645298	0.8271651130509448	0.7870813397129187	0.7844561945906103	0.7791741472172352	0.7508650519031141	0.5704146020390096	0.7508650519031141
Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA	RECALL
2	0.8609544235376017	0.8253691790267962	0.7838915470494418	0.7819992424397535	0.7697715289982425	0.7577854671280276	0.5646357680373675	0.7577854671280276
Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA	RECALL
3	0.860442558506173	0.8309173856754448	0.7878787878787878	0.7874531643496243	0.7635135135135135	0.7820069204152249	0.5738987363763176	0.7820069204152249
Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA	RECALL
4	0.8616966278331729	0.8282232424505642	0.784688995215311	0.7834913290063676	0.7655172413793103	0.7681660899653979	0.566840486559236	0.7681660899653979
Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA	RECALL
5	0.8599537274011588	0.8238858461193261	0.7870813397129187	0.7845816015233102	0.778175313059034	0.7525951557093425	0.5705226053561212	0.7525951557093425
Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA	RECALL
6	0.8602493294568088	0.8256088549472863	0.7830940988835726	0.7816358182674392	0.765625	0.7629757785467128	0.5634129483142616	0.7629757785467128
Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA	RECALL
7	0.8596888372473948	0.8242971352961435	0.7830940988835726	0.7810087836039393	0.7703180212014135	0.754325259515571	0.5628646127031321	0.754325259515571
Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA	RECALL
8	0.8590387686574805	0.8245863462066295	0.7838915470494418	0.7828770909686533	0.7632933104631218	0.7698961937716263	0.5653996567537911	0.7698961937716263
Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA	RECALL
9	0.8593957945169018	0.8266047986654976	0.7830940988835726	0.7800055281423395	0.7781818181818182	0.740484429065744	0.5619844050175161	0.740484429065744
Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA	RECALL
10	0.8587751581662947	0.8238062026254108	0.7799043062200957	0.7789280522511823	0.7585616438356164	0.7664359861591695	0.5574366659676437	0.7664359861591695
Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA	RECALL
11	0.8581865133801518	0.8229021233898144	0.7822966507177034	0.780896173297025	0.7642980935875217	0.7629757785467128	0.5618628080854102	0.7629757785467128
Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA	RECALL
12	0.8591001924612518	0.8227748705060499	0.7814992025518341	0.779153272865011	0.7704626334519573	0.7491349480968859	0.5594290462220217	0.7491349480968859
Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA	RECALL
13	0.8586779038103233	0.8254687680186644	0.7838915470494418	0.7826262771032534	0.7651122625215889	0.7664359861591695	0.565181676506038	0.7664359861591695
Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA	RECALL
14	0.8589735058659732	0.8230474927779541	0.7838915470494418	0.7818738355070536	0.7707231040564374	0.7560553633217993	0.5645264218109685	0.7560553633217993
Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA	RECALL
15	0.8586446325832806	0.8264432289266137	0.7894736842105263	0.7884308265596527	0.7697594501718213	0.7750865051903114	0.5765724284004052	0.7750865051903114
Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA	RECALL
16	0.8574967752503021	0.8227950598914407	0.7799043062200957	0.7793042730492824	0.7559322033898305	0.7716262975778547	0.5577691686514223	0.7716262975778547
Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA	RECALL
17	0.8586356749452304	0.8240668196451035	0.784688995215311	0.7828642943428676	0.7701754385964912	0.759515570934256	0.5662967289719626	0.759515570934256
Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA	RECALL
18	0.8587738785037162	0.8240467430917966	0.7807017543859649	0.7791660694907967	0.7634782608695653	0.759515570934256	0.558542274201766	0.759515570934256
Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA	RECALL
19	0.8594495403452019	0.8241160327877299	0.7838915470494418	0.7818738355070536	0.7707231040564374	0.7560553633217993	0.5645264218109685	0.7560553633217993
Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA	RECALL
20	0.8598679900083945	0.8274393984239276	0.7838915470494418	0.7819992424397535	0.7697715289982425	0.7577854671280276	0.5646357680373675	0.7577854671280276
Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA	RECALL
21	0.8578333265084663	0.8211594869715219	0.7783094098883573	0.777448762310354	0.7559726962457338	0.7664359861591695	0.5543413786050317	0.7664359861591695
Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA	RECALL
22	0.859320294424766	0.8259247305585794	0.7807017543859649	0.7791660694907967	0.7634782608695653	0.759515570934256	0.558542274201766	0.759515570934256
Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA	RECALL
